Date,Language,Title,Quote,Reflection Text,Reference
2025-07-03,english,EXPERIENCE: THE BEST TEACHER,"Being still inexperienced and having just made conscious contact with God, it is not probable that we are going to be inspired at all times.","Some say that experience is the best teacher, but I believe that experience is the only teacher. I have been able to learn of God's love for me only by the experience of my dependence on that love. At first I could not be sure of His direction in my life, but now I see that if I am to be bold enough to ask for His guidance, I must act as if He has provided it. I frequently ask God to help me remember that He has a path for me.","ALCOHOLICS ANONYMOUS, p. 87"
2025-07-03,french,L’EXPÉRIENCE EST LE MEILLEUR PROFESSEUR,"Comme nous manquons d’expérience et que nous venons d’établir un premier contact conscient avec Dieu, nous ne serons probablement pas inspirés chaque fois.","Certains disent que l’expérience est le meilleur professeur ; moi, je crois qu’elle est le seul professeur. J’ai découvert l’amour de Dieu à mon égard seulement après avoir fait l’expérience de ma dépendance de cet amour. Au départ, je ne savais pas très bien de quel côté il orientait ma vie, mais maintenant je sais que si j’ai l’audace de lui demander de me guider, je dois agir comme s’il me guidait vraiment. Je demande souvent à Dieu de m’aider à me rappeler qu’il a tracé une voie pour moi.","LES ALCOOLIQUES ANONYMES, P. 98"
2025-07-03,spanish,EXPERIENCIA: LA MEJOR MAESTRA,"Carentes aún de experiencia y recién hecho nuestro contacto consciente con Dios, es probable que no recibamos inspiración todo el tiempo.","Algunos dicen que la experiencia es la mejor maestra, pero yo creo que es la única maestra. Yo he podido apreciar el amor de Dios para mí solamente por la experiencia de mi dependencia de ese amor. Al principio no podía estar seguro de Su dirección en mi vida, pero ahora veo que si soy lo suficientemente atrevido como para pedirle Su orientación, tengo que actuar como si Él me la hubiera dado. A menudo le pido a Dios que me ayude a recordar que Él tiene el camino para mí.","ALCOHÓLICOS ANÓNIMOS, p. 87"
2025-07-04,english,A NATURAL FAITH,". . . deep down in every man, woman and child, is the fundamental idea of God. It may be obscured by calamity, by pomp, by worship of other things, but in some form or other it is there. For faith in a Power greater than ourselves, and miraculous demonstrations of that power in human lives, are facts as old as man himself.","I have seen the workings of the unseen God in A.A. rooms around the country. Miracles of recovery are everywhere in evidence. I now believe that God is in these rooms and in my heart. Today faith is as natural to me, a former agnostic, as breathing, eating and sleeping. The Twelve Steps have helped to change my life in many ways, but none is more effective than the acquisition of a Higher Power.","ALCOHOLICS ANONYMOUS, p. 55"
2025-07-04,french,UNE FOI NATURELLE,"... au plus profond de chaque être humain, homme, femme ou enfant, repose l’idée fondamentale de Dieu. Elle peut être masquée par le malheur, la vanité, le culte d’autres valeurs, mais elle est là, sous une forme ou sous une autre. La foi en une Puissance supérieure à nous-mêmes et les manifestations miraculeuses de cette force dans la vie d’êtres humains sont des faits aussi anciens que l’homme lui-même.","J’ai vu un Dieu invisible à l’œuvre dans les réunions des AA d’un bout à l’autre du pays. Le miracle du rétablissement est manifeste partout. Maintenant, je crois que Dieu est présent dans les salles de réunion et dans mon cœur. Aujourd’hui, il est aussi naturel pour moi, ancien agnostique, de croire que de respirer, de manger et de dormir. Les Douze Étapes m’ont permis de changer ma vie de bien des manières, mais aucune ne vaut le choix d’une Puissance supérieure.","LES ALCOOLIQUES ANONYMES, P. 62"
2025-07-04,spanish,UNA FE NATURAL,"… en lo más profundo de cada hombre, mujer y niño, está la idea fundamental de Dios. Puede ser oscurecida por la calamidad, la pompa o la adoración de otras cosas; pero de una u otra forma, allí está. Porque la fe en un Poder superior al nuestro y las demostraciones milagrosas de ese poder en las vidas humanas, son hechos tan antiguos como el mismo hombre.","Yo he visto las obras del Dios invisible en las salas de A.A. por todo el país. Los milagros de recuperación son evidentes por todas partes. Ahora creo que Dios está en esas salas y en mi corazón. Hoy la fe es tan natural en mí, antiguo agnóstico, como el respirar, comer y dormir. Los Doce Pasos me han ayudado a cambiar mi vida de muchas formas, pero ninguno es tan eficaz como llegar a creer en un Poder Superior.","ALCOHÓLICOS ANÓNIMOS, p. 55"
2025-07-05,english,A NEW DIRECTION,"Our human resources, as marshalled by the will, were not sufficient; they failed utterly. . . . Every day is a day when we must carry the vision of God's will into all our activities.","I hear talk of the ""weak-willed"" alcoholic, but I am one of the strongest-willed people on earth! I now know that my incredible strength of will is not enough to save my life. My problem is not one of ""weakness,"" but rather of direction. When I, without falsely diminishing myself, accept my honest limitations and turn to God's guidance, my worst faults become my greatest assets. My strong will, rightly directed, keeps me working until the promises of the program become my daily reality.","ALCOHOLICS ANONYMOUS, pp. 45, 85"
2025-07-05,french,UNE NOUVELLE ORIENTATION,"Nos possibilités humaines, dirigées par notre volonté, n’étaient pas suffisantes ; nous avons lamentablement échoué... Chaque jour, le souci de la volonté de Dieu doit être présent dans notre esprit et se manifester dans toute notre conduite.","On dit que l’alcoolique n’a « pas de volonté ». Pourtant, je suis l’une des personnes les plus entêtées du monde ! Je sais maintenant que mon incroyable obstination ne peut me sauver la vie. Mon problème n’en est pas un de faiblesse de volonté mais d’orientation. Quand j’arrive, sans fausse modestie, à accepter mes limites réelles et à demander à Dieu de me guider, mes pires défauts deviennent mes plus grands atouts. Mon obstination, lorsqu’elle est bien orientée, me permet de persévérer jusqu’à ce que les promesses du programme deviennent pour moi une réalité quotidienne.","LES ALCOOLIQUES ANONYMES, P. 51 ET 96"
2025-07-05,spanish,UNA NUEVA DIRECCIÓN,"Nuestros recursos humanos bajo el mando de nuestra voluntad no eran suficientes, fallaban completamente… Cada día es un día en el que tenemos que llevar la visión de la voluntad de Dios a todos nuestros actos.","Yo oigo hablar del alcohólico “sin fuerza de voluntad”, pero yo soy una de las personas con más fuerza de voluntad de la tierra. Ahora sé que mi increíble fuerza de voluntad no es suficiente para salvar mi vida. Mi problema no es asunto de “fuerza de voluntad” sino de dirección. Cuando yo, sin minimizarme falsamente, acepto mis verdaderas limitaciones y recurro a Dios para que me dé su orientación, entonces mis peores faltas se convierten en mis mejores ventajas. Mi fuerte voluntad, correctamente dirigida, me hace seguir trabajando hasta que las promesas del programa se convierten en mi realidad cotidiana.","ALCOHÓLICOS ANÓNIMOS, p. 45, 85"
2025-07-06,english,IDENTIFYING FEAR . . .,The chief activator of our defects has been self-centered fear. . . .,"When I feel uncomfortable, irritated, or depressed, I look for fear. This ""evil and corroding thread"" is the root of my distress: Fear of failure; fear of others' opinions; fear of harm, and many other fears. I have found a Higher Power who does not want me to live in fear and, as a result, the experience of A.A. in my life is freedom and joy. I am no longer willing to live with the multitude of character defects that characterized my life while I was drinking. Step Seven is my vehicle to freedom from these defects. I pray for help in identifying the fear underneath the defect, and then I ask God to relieve me of that fear. This method works for me without fail and is one of the great miracles of my life in Alcoholics Anonymous.","TWELVE STEPS AND TWELVE TRADITIONS, p. 76"
2025-07-06,french,RECONNAÎTRE LA PEUR...,Nos défauts ont été principalement alimentés par la peur égoïste...,"Quand je me sens troublé, irrité ou déprimé, je cherche où se cache la peur. Cette « veine néfaste et corrosive » est la source de ma détresse. Il y a la peur de l’échec, la peur de ce que pensent les autres, la peur d’être blessé et tant d’autres peurs. J’ai découvert une Puissance supérieure qui ne veut pas que je vive dans la peur ; par conséquent, ma vie chez les AA est une vie de liberté et de joie. Je ne désire plus vivre avec la multitude de défauts qui me caractérisaient quand je buvais. La Septième Étape me permet de me libérer de ces défauts. Je demande à Dieu de m’aider à reconnaître la peur sous chaque défaut et à m’en délivrer. Cette méthode, qui réussit toujours, est un des grands miracles de ma vie chez les Alcooliques anonymes.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 88"
2025-07-06,spanish,IDENTIFICAR EL TEMOR …,El principal activador de nuestros defectos ha sido el miedo egocéntrico…,"Cuando me siento incómodo, irritado o deprimido, busco el temor. Esta “maligna y corrosiva hebra” es la raíz de mi aflicción: Temor de fracasar; temor de las opiniones de otros; temor del daño, y muchos otros temores. Yo he encontrado un Poder Superior que no quiere que yo viva atemorizado y, como resultado, la experiencia de A.A. en mi vida es libertad y alegría. Ya no estoy dispuesto a vivir con la multitud de defectos de carácter que caracterizaban mi vida cuando bebía. El Paso Siete es mi vehículo para la liberación de estos defectos. Rezo para que me ayude a identificar el temor escondido bajo los defectos, y luego le pido a Dios que me quite ese temor. Este método siempre funciona para mí y es uno de los grandes milagros de mi vida en Alcohólicos Anónimos.","DOCE PASOS Y DOCE TRADICIONES, p. 73"
2025-07-07,english,. . . AND LETTING GO OF IT,". . . primarily fear that we would lose something we already possessed or would fail to get something we demanded. Living upon a basis of unsatisfied demands, we were in a state of continual disturbance and frustration. Therefore, no peace was to be had unless we could find a means of reducing these demands. The difference between a demand and a simple request is plain to anyone.","Peace is possible for me only when I let go of expectations. When I'm trapped in thoughts about what I want and what should be coming to me, I'm in a state of fear or anxious anticipation and this is not conducive to emotional sobriety. I must surrender – over and over – to the reality of my dependence on God, for then I find peace, gratitude and spiritual security.","TWELVE STEPS AND TWELVE TRADITIONS, p. 76"
